t,EKG
2.328349772,0.179
2.328399772,0.178
2.328449772,0.178
2.328499772,0.178
2.328549772,0.177
2.328599772,0.177
2.328649772,0.177
2.328699772,0.176
2.328749772,0.176
2.328799772,0.176
2.328849772,0.175
2.328899772,0.175
2.328949772,0.175
2.328999772,0.175
2.329049772,0.174
2.329099772,0.174
2.329149772,0.174
2.329199772,0.174
2.329249772,0.173
2.329299772,0.173
2.329349772,0.173
2.329399772,0.173
2.329449772,0.173
2.329499772,0.173
2.329549772,0.173
2.329599772,0.173
2.329649772,0.173
2.329699772,0.172
2.329749772,0.172
2.329799772,0.172
2.329849772,0.171
2.329899772,0.171
2.329949772,0.171
2.329999772,0.17
2.330049772,0.17
2.330099772,0.17
2.330149772,0.17
2.330199772,0.17
2.330249772,0.17
2.330299772,0.169
2.330349772,0.169
2.330399772,0.169
2.330449772,0.168
2.330499772,0.168
2.330549772,0.168
2.330599772,0.168
2.330649772,0.167
2.330699772,0.167
2.330749772,0.167
2.330799772,0.166
2.330849772,0.166
2.330899772,0.166
2.330949772,0.165
2.330999772,0.165
2.331049772,0.165
2.331099772,0.165
2.331149771,0.165
2.331199771,0.165
2.331249771,0.165
2.331299771,0.165
2.331349771,0.165
2.331399771,0.165
2.331449771,0.164
2.331499771,0.164
2.331549771,0.164
2.331599771,0.164
2.331649771,0.164
2.331699771,0.164
2.331749771,0.164
2.331799771,0.164
2.331849771,0.164
2.331899771,0.163
2.331949771,0.163
2.331999771,0.163
2.332049771,0.162
2.332099771,0.162
2.332149771,0.162
2.332199771,0.161
2.332249771,0.161
2.332299771,0.161
2.332349771,0.161
2.332399771,0.161
2.332449771,0.161
2.332499771,0.161
2.332549771,0.161
2.332599771,0.161
2.332649771,0.161
2.332699771,0.161
2.332749771,0.161
2.332799771,0.161
2.332849771,0.161
2.332899771,0.16
2.332949771,0.16
2.332999771,0.16
2.333049771,0.16
2.333099771,0.16
2.333149771,0.16
2.333199771,0.16
2.333249771,0.16
2.333299771,0.159
2.333349771,0.159
2.333399771,0.159
2.333449771,0.159
2.333499771,0.159
2.333549771,0.159
2.333599771,0.159
2.333649771,0.159
2.333699771,0.159
2.333749771,0.159
2.333799771,0.159
2.333849771,0.159
2.333899771,0.159
2.333949771,0.159
2.333999771,0.159
2.334049771,0.159
2.334099771,0.16
2.334149771,0.16
2.334199771,0.16
2.334249771,0.16
2.334299771,0.16
2.334349771,0.159
2.334399771,0.159
2.334449771,0.159
2.334499771,0.159
2.334549771,0.159
2.334599771,0.16
2.334649771,0.16
2.334699771,0.16
2.334749771,0.16
2.334799771,0.16
2.334849771,0.16
2.334899771,0.16
2.334949771,0.161
2.334999771,0.161
2.335049771,0.162
2.335099771,0.162
2.335149771,0.162
2.335199771,0.162
2.335249771,0.163
2.335299771,0.163
2.335349771,0.163
2.335399771,0.164
2.335449771,0.164
2.335499771,0.164
2.335549771,0.164
2.335599771,0.164
2.335649771,0.164
2.335699771,0.164
2.335749771,0.164
2.335799771,0.164
2.335849771,0.163
2.335899771,0.163
2.335949771,0.164
2.335999771,0.164
2.336049771,0.164
2.336099771,0.164
2.336149771,0.164
2.336199771,0.164
2.336249771,0.164
2.336299771,0.164
2.336349771,0.165
2.336399771,0.165
2.336449771,0.165
2.336499771,0.165
2.336549771,0.165
2.336599771,0.165
2.336649771,0.165
2.336699771,0.165
2.336749771,0.165
2.336799771,0.164
2.336849771,0.164
2.336899771,0.164
2.336949771,0.163
2.336999771,0.163
2.337049771,0.163
2.337099771,0.163
2.337149771,0.163
2.337199771,0.163
2.337249771,0.163
2.337299771,0.163
2.337349771,0.163
2.337399771,0.163
2.337449771,0.163
2.337499771,0.163
2.337549771,0.163
2.337599771,0.162
2.337649771,0.162
2.337699771,0.162
2.337749771,0.162
2.337799771,0.162
2.337849771,0.161
2.337899771,0.161
2.337949771,0.161
2.337999771,0.16
2.338049771,0.16
2.338099771,0.16
2.338149771,0.159
2.338199771,0.159
2.338249771,0.159
2.338299771,0.159
2.338349771,0.159
2.338399771,0.158
2.338449771,0.158
2.338499771,0.158
2.338549771,0.158
2.338599771,0.157
2.338649771,0.157
2.338699771,0.157
2.338749771,0.156
2.338799771,0.156
2.338849771,0.156
2.338899771,0.156
2.338949771,0.156
2.338999771,0.156
2.339049771,0.155
2.339099771,0.155
2.339149771,0.155
2.339199771,0.154
2.339249771,0.154
2.339299771,0.153
2.339349771,0.153
2.339399771,0.152
2.339449771,0.152
2.339499771,0.151
2.339549771,0.151
2.339599771,0.151
2.339649771,0.151
2.339699771,0.15
2.339749771,0.15
2.339799771,0.15
2.339849771,0.149
2.339899771,0.149
2.339949771,0.148
2.339999771,0.148
2.340049771,0.147
2.340099771,0.147
2.340149771,0.146
2.340199771,0.145
2.340249771,0.145
2.340299771,0.144
2.340349771,0.143
2.340399771,0.143
2.340449771,0.142
2.340499771,0.142
2.340549771,0.141
2.340599771,0.14
2.340649771,0.14
2.340699771,0.139
2.340749771,0.138
2.340799771,0.137
2.340849771,0.136
2.340899771,0.136
2.340949771,0.135
2.340999771,0.134
2.341049771,0.134
2.341099771,0.133
2.341149771,0.133
2.341199771,0.132
2.341249771,0.132
2.341299771,0.131
2.34134977,0.13
2.34139977,0.13
2.34144977,0.129
2.34149977,0.128
2.34154977,0.128
2.34159977,0.127
2.34164977,0.126
2.34169977,0.125
2.34174977,0.124
2.34179977,0.123
2.34184977,0.122
2.34189977,0.121
2.34194977,0.12
2.34199977,0.12
2.34204977,0.119
2.34209977,0.118
2.34214977,0.117
2.34219977,0.116
2.34224977,0.115
2.34229977,0.114
2.34234977,0.113
2.34239977,0.113
2.34244977,0.112
2.34249977,0.111
2.34254977,0.11
2.34259977,0.11
2.34264977,0.109
2.34269977,0.108
2.34274977,0.107
2.34279977,0.106
2.34284977,0.105
2.34289977,0.104
2.34294977,0.103
2.34299977,0.102
2.34304977,0.101
2.34309977,0.1
2.34314977,0.099
2.34319977,0.097
2.34324977,0.096
2.34329977,0.095
2.34334977,0.094
2.34339977,0.092
2.34344977,0.092
2.34349977,0.091
2.34354977,0.09
2.34359977,0.089
2.34364977,0.088
2.34369977,0.087
2.34374977,0.086
2.34379977,0.085
2.34384977,0.084
2.34389977,0.083
2.34394977,0.082
2.34399977,0.081
2.34404977,0.08
2.34409977,0.078
2.34414977,0.077
2.34419977,0.076
2.34424977,0.075
2.34429977,0.074
2.34434977,0.073
2.34439977,0.072
2.34444977,0.071
2.34449977,0.069
2.34454977,0.068
2.34459977,0.067
2.34464977,0.065
2.34469977,0.064
2.34474977,0.063
2.34479977,0.062
2.34484977,0.061
2.34489977,0.06
2.34494977,0.059
2.34499977,0.058
2.34504977,0.057
2.34509977,0.056
2.34514977,0.055
2.34519977,0.054
2.34524977,0.053
2.34529977,0.052
2.34534977,0.05
2.34539977,0.049
2.34544977,0.048
2.34549977,0.047
2.34554977,0.046
2.34559977,0.045
2.34564977,0.044
2.34569977,0.043
2.34574977,0.042
2.34579977,0.041
2.34584977,0.04
2.34589977,0.04
2.34594977,0.039
2.34599977,0.038
2.34604977,0.037
2.34609977,0.037
2.34614977,0.036
2.34619977,0.035
2.34624977,0.034
2.34629977,0.033
2.34634977,0.032
2.34639977,0.031
2.34644977,0.03
2.34649977,0.029
2.34654977,0.028
2.34659977,0.027
2.34664977,0.026
2.34669977,0.025
2.34674977,0.025
2.34679977,0.024
2.34684977,0.023
2.34689977,0.022
2.34694977,0.022
2.34699977,0.021
2.34704977,0.021
2.34709977,0.02
2.34714977,0.019
2.34719977,0.019
2.34724977,0.019
2.34729977,0.018
2.34734977,0.018
2.34739977,0.018
2.34744977,0.017
2.34749977,0.017
2.34754977,0.017
2.34759977,0.016
2.34764977,0.016
2.34769977,0.015
2.34774977,0.015
2.34779977,0.014
2.34784977,0.013
2.34789977,0.013
2.34794977,0.012
2.34799977,0.012
2.34804977,0.011
2.34809977,0.011
2.34814977,0.011
2.34819977,0.011
2.34824977,0.01
2.34829977,0.01
2.34834977,0.01
2.34839977,0.01
2.34844977,0.009
2.34849977,0.009
2.34854977,0.009
2.34859977,0.008
2.34864977,0.008
2.34869977,0.008
2.34874977,0.007
2.34879977,0.007
2.34884977,0.007
2.34889977,0.006
2.34894977,0.006
2.34899977,0.005
2.34904977,0.005
2.34909977,0.005
2.34914977,0.004
2.34919977,0.004
2.34924977,0.004
2.34929977,0.003
2.34934977,0.003
2.34939977,0.003
2.34944977,0.002
2.34949977,0.002
2.34954977,0.001
2.34959977,0.001
2.34964977,0.001
2.34969977,0
2.34974977,0
2.34979977,-0.001
2.34984977,-0.001
2.34989977,-0.001
2.34994977,-0.001
2.34999977,-0.002
2.35004977,-0.002
2.35009977,-0.002
2.35014977,-0.002
2.35019977,-0.002
2.35024977,-0.002
2.35029977,-0.003
2.35034977,-0.003
2.35039977,-0.003
2.35044977,-0.003
2.35049977,-0.003
2.35054977,-0.003
2.35059977,-0.003
2.35064977,-0.003
2.35069977,-0.003
2.35074977,-0.003
2.35079977,-0.003
2.35084977,-0.004
2.35089977,-0.003
2.35094977,-0.003
2.35099977,-0.003
2.35104977,-0.003
2.35109977,-0.003
2.35114977,-0.002
2.35119977,-0.002
2.35124977,-0.002
2.35129977,-0.002
2.35134977,-0.002
2.35139977,-0.002
2.35144977,-0.002
2.35149977,-0.001
2.351549769,-0.001
2.351599769,-0.001
2.351649769,-0.001
2.351699769,-0.001
2.351749769,-0.001
2.351799769,0
2.351849769,0
2.351899769,0
2.351949769,0
2.351999769,0
2.352049769,0.001
2.352099769,0.001
2.352149769,0.002
2.352199769,0.002
2.352249769,0.002
2.352299769,0.003
2.352349769,0.003
2.352399769,0.003
2.352449769,0.003
2.352499769,0.003
2.352549769,0.003
2.352599769,0.003
2.352649769,0.003
2.352699769,0.004
2.352749769,0.004
2.352799769,0.004
2.352849769,0.004
2.352899769,0.004
2.352949769,0.004
2.352999769,0.005
2.353049769,0.005
2.353099769,0.005
2.353149769,0.005
2.353199769,0.005
2.353249769,0.005
2.353299769,0.005
2.353349769,0.005
2.353399769,0.006
2.353449769,0.006
2.353499769,0.006
2.353549769,0.006
2.353599769,0.006
2.353649769,0.005
2.353699769,0.005
2.353749769,0.005
2.353799769,0.005
2.353849769,0.004
2.353899769,0.004
2.353949769,0.004
2.353999769,0.004
2.354049769,0.004
2.354099769,0.004
2.354149769,0.004
2.354199769,0.004
2.354249769,0.004
2.354299769,0.004
2.354349769,0.004
2.354399769,0.004
2.354449769,0.004
2.354499769,0.003
2.354549769,0.003
2.354599769,0.003
2.354649769,0.004
2.354699769,0.003
2.354749769,0.003
2.354799769,0.003
2.354849769,0.003
2.354899769,0.003
2.354949769,0.003
2.354999769,0.003
2.355049769,0.003
2.355099769,0.003
2.355149769,0.003
2.355199769,0.002
2.355249769,0.002
2.355299769,0.002
2.355349769,0.002
2.355399769,0.002
2.355449769,0.002
2.355499769,0.001
2.355549769,0.001
2.355599769,0.001
2.355649769,0
2.355699769,0
2.355749769,0
2.355799769,-0.001
2.355849769,-0.001
2.355899769,-0.001
2.355949769,-0.001
2.355999769,-0.002
2.356049769,-0.002
2.356099769,-0.002
2.356149769,-0.002
2.356199769,-0.002
2.356249769,-0.003
2.356299769,-0.003
2.356349769,-0.003
2.356399769,-0.003
2.356449769,-0.004
2.356499769,-0.004
2.356549769,-0.004
2.356599769,-0.004
2.356649769,-0.004
2.356699769,-0.005
2.356749769,-0.005
2.356799769,-0.005
2.356849769,-0.005
2.356899769,-0.005
2.356949769,-0.006
2.356999769,-0.006
2.357049769,-0.006
2.357099769,-0.007
2.357149769,-0.007
2.357199769,-0.007
2.357249769,-0.008
2.357299769,-0.009
2.357349769,-0.01
2.357399769,-0.01
2.357449769,-0.011
2.357499769,-0.011
2.357549769,-0.012
2.357599769,-0.012
2.357649769,-0.013
2.357699769,-0.013
2.357749769,-0.014
2.357799769,-0.014
2.357849769,-0.015
2.357899769,-0.015
2.357949769,-0.015
2.357999769,-0.016
2.358049769,-0.016
2.358099769,-0.016
2.358149769,-0.017
2.358199769,-0.017
2.358249769,-0.017
2.358299769,-0.018
2.358349769,-0.018
2.358399769,-0.019
2.358449769,-0.019
2.358499769,-0.02
2.358549769,-0.02
2.358599769,-0.021
2.358649769,-0.021
2.358699769,-0.022
2.358749769,-0.022
2.358799769,-0.022
2.358849769,-0.023
2.358899769,-0.023
2.358949769,-0.023
2.358999769,-0.023
2.359049769,-0.023
2.359099769,-0.024
2.359149769,-0.024
2.359199769,-0.024
2.359249769,-0.025
2.359299769,-0.025
2.359349769,-0.026
2.359399769,-0.026
2.359449769,-0.027
2.359499769,-0.028
2.359549769,-0.028
2.359599769,-0.029
2.359649769,-0.029
2.359699769,-0.03
2.359749769,-0.031
2.359799769,-0.031
2.359849769,-0.032
2.359899769,-0.032
2.359949769,-0.032
2.359999769,-0.033
2.360049769,-0.033
2.360099769,-0.033
2.360149769,-0.034
2.360199769,-0.034
2.360249769,-0.034
2.360299769,-0.035
2.360349769,-0.035
2.360399769,-0.035
2.360449769,-0.036
2.360499769,-0.036
2.360549769,-0.036
2.360599769,-0.037
2.360649769,-0.037
2.360699769,-0.038
2.360749769,-0.038
2.360799769,-0.039
2.360849769,-0.039
2.360899769,-0.04
2.360949769,-0.04
2.360999769,-0.041
2.361049769,-0.041
2.361099769,-0.042
2.361149769,-0.042
2.361199769,-0.043
2.361249769,-0.043
2.361299769,-0.044
2.361349769,-0.044
2.361399769,-0.045
2.361449769,-0.045
2.361499769,-0.045
2.361549769,-0.046
2.361599769,-0.046
2.361649769,-0.046
2.361699769,-0.047
2.361749768,-0.047
2.361799768,-0.048
2.361849768,-0.048
2.361899768,-0.049
2.361949768,-0.05
2.361999768,-0.05
2.362049768,-0.051
2.362099768,-0.051
2.362149768,-0.051
2.362199768,-0.052
2.362249768,-0.052
2.362299768,-0.052
2.362349768,-0.052
2.362399768,-0.052
2.362449768,-0.053
2.362499768,-0.053
2.362549768,-0.053
2.362599768,-0.053
2.362649768,-0.054
2.362699768,-0.054
2.362749768,-0.054
2.362799768,-0.055
2.362849768,-0.055
2.362899768,-0.055
2.362949768,-0.055
2.362999768,-0.055
2.363049768,-0.055
2.363099768,-0.056
2.363149768,-0.056
2.363199768,-0.056
2.363249768,-0.056
2.363299768,-0.056
2.363349768,-0.056
2.363399768,-0.056
2.363449768,-0.056
2.363499768,-0.056
2.363549768,-0.056
2.363599768,-0.056
2.363649768,-0.055
2.363699768,-0.055
2.363749768,-0.055
2.363799768,-0.055
2.363849768,-0.055
2.363899768,-0.055
2.363949768,-0.055
2.363999768,-0.054
2.364049768,-0.055
2.364099768,-0.055
2.364149768,-0.055
2.364199768,-0.055
2.364249768,-0.055
2.364299768,-0.055
2.364349768,-0.055
2.364399768,-0.055
2.364449768,-0.055
2.364499768,-0.055
2.364549768,-0.056
2.364599768,-0.055
2.364649768,-0.055
2.364699768,-0.055
2.364749768,-0.055
2.364799768,-0.055
2.364849768,-0.055
2.364899768,-0.055
2.364949768,-0.055
2.364999768,-0.054
2.365049768,-0.054
2.365099768,-0.054
2.365149768,-0.053
2.365199768,-0.053
2.365249768,-0.052
2.365299768,-0.052
2.365349768,-0.052
2.365399768,-0.051
2.365449768,-0.051
2.365499768,-0.05
2.365549768,-0.05
2.365599768,-0.049
2.365649768,-0.049
2.365699768,-0.048
2.365749768,-0.048
2.365799768,-0.048
2.365849768,-0.048
2.365899768,-0.048
2.365949768,-0.048
2.365999768,-0.048
2.366049768,-0.047
2.366099768,-0.047
2.366149768,-0.047
2.366199768,-0.046
2.366249768,-0.046
2.366299768,-0.046
2.366349768,-0.045
2.366399768,-0.045
2.366449768,-0.045
2.366499768,-0.045
2.366549768,-0.045
2.366599768,-0.044
2.366649768,-0.044
2.366699768,-0.043
2.366749768,-0.043
2.366799768,-0.043
2.366849768,-0.043
2.366899768,-0.042
2.366949768,-0.042
2.366999768,-0.042
2.367049768,-0.041
2.367099768,-0.041
2.367149768,-0.041
2.367199768,-0.04
2.367249768,-0.04
2.367299768,-0.04
2.367349768,-0.039
2.367399768,-0.039
2.367449768,-0.038
2.367499768,-0.038
2.367549768,-0.038
2.367599768,-0.037
2.367649768,-0.037
2.367699768,-0.037
2.367749768,-0.037
2.367799768,-0.036
2.367849768,-0.036
2.367899768,-0.036
2.367949768,-0.035
2.367999768,-0.035
2.368049768,-0.035
2.368099768,-0.034
2.368149768,-0.034
2.368199768,-0.033
2.368249768,-0.033
2.368299768,-0.032
2.368349768,-0.032
2.368399768,-0.031
2.368449768,-0.031
2.368499768,-0.031
2.368549768,-0.03
2.368599768,-0.03
2.368649768,-0.03
2.368699768,-0.03
2.368749768,-0.03
2.368799768,-0.029
2.368849768,-0.029
2.368899768,-0.029
2.368949768,-0.029
2.368999768,-0.029
2.369049768,-0.029
2.369099768,-0.029
2.369149768,-0.029
2.369199768,-0.029
2.369249768,-0.029
2.369299768,-0.028
2.369349768,-0.028
2.369399768,-0.028
2.369449768,-0.027
2.369499768,-0.027
2.369549768,-0.027
2.369599768,-0.026
2.369649768,-0.026
2.369699768,-0.026
2.369749768,-0.026
2.369799768,-0.026
2.369849768,-0.026
2.369899768,-0.026
2.369949768,-0.025
2.369999768,-0.025
2.370049768,-0.025
2.370099768,-0.025
2.370149768,-0.025
2.370199768,-0.024
2.370249768,-0.024
2.370299768,-0.024
2.370349768,-0.024
2.370399768,-0.023
2.370449768,-0.023
2.370499768,-0.023
2.370549768,-0.023
2.370599768,-0.023
2.370649768,-0.024
2.370699768,-0.024
2.370749768,-0.024
2.370799768,-0.024
2.370849768,-0.024
2.370899768,-0.024
2.370949768,-0.024
2.370999768,-0.023
2.371049768,-0.023
2.371099768,-0.023
2.371149768,-0.024
2.371199768,-0.024
2.371249768,-0.024
2.371299768,-0.025
2.371349768,-0.025
2.371399768,-0.025
2.371449768,-0.025
2.371499768,-0.025
2.371549768,-0.024
2.371599768,-0.024
2.371649768,-0.024
2.371699768,-0.024
2.371749768,-0.024
2.371799768,-0.024
2.371849768,-0.024
2.371899768,-0.024
2.371949767,-0.025
2.371999767,-0.025
2.372049767,-0.025
2.372099767,-0.025
2.372149767,-0.026
2.372199767,-0.026
2.372249767,-0.026
2.372299767,-0.026
2.372349767,-0.026
2.372399767,-0.026
2.372449767,-0.026
2.372499767,-0.026
2.372549767,-0.026
2.372599767,-0.026
2.372649767,-0.026
2.372699767,-0.026
2.372749767,-0.026
2.372799767,-0.025
2.372849767,-0.025
2.372899767,-0.025
2.372949767,-0.025
2.372999767,-0.025
2.373049767,-0.025
2.373099767,-0.025
2.373149767,-0.025
2.373199767,-0.026
2.373249767,-0.026
2.373299767,-0.026
2.373349767,-0.027
2.373399767,-0.027
2.373449767,-0.027
2.373499767,-0.028
2.373549767,-0.028
2.373599767,-0.028
2.373649767,-0.028
2.373699767,-0.028
2.373749767,-0.028
2.373799767,-0.028
2.373849767,-0.028
2.373899767,-0.028
2.373949767,-0.028
2.373999767,-0.028
2.374049767,-0.028
2.374099767,-0.028
2.374149767,-0.028
2.374199767,-0.028
2.374249767,-0.028
2.374299767,-0.028
2.374349767,-0.028
2.374399767,-0.028
2.374449767,-0.028
2.374499767,-0.028
2.374549767,-0.028
2.374599767,-0.028
2.374649767,-0.028
2.374699767,-0.028
2.374749767,-0.029
2.374799767,-0.029
2.374849767,-0.03
2.374899767,-0.03
2.374949767,-0.031
2.374999767,-0.031
2.375049767,-0.031
2.375099767,-0.031
2.375149767,-0.031
2.375199767,-0.031
2.375249767,-0.031
2.375299767,-0.031
2.375349767,-0.031
2.375399767,-0.031
2.375449767,-0.031
2.375499767,-0.031
2.375549767,-0.032
2.375599767,-0.032
2.375649767,-0.033
2.375699767,-0.033
2.375749767,-0.033
2.375799767,-0.033
2.375849767,-0.033
2.375899767,-0.034
2.375949767,-0.034
2.375999767,-0.034
2.376049767,-0.034
2.376099767,-0.034
2.376149767,-0.034
2.376199767,-0.035
2.376249767,-0.035
2.376299767,-0.035
2.376349767,-0.035
2.376399767,-0.036
2.376449767,-0.036
2.376499767,-0.037
2.376549767,-0.037
2.376599767,-0.038
2.376649767,-0.038
2.376699767,-0.038
2.376749767,-0.039
2.376799767,-0.039
2.376849767,-0.039
2.376899767,-0.04
2.376949767,-0.04
2.376999767,-0.04
2.377049767,-0.04
2.377099767,-0.04
2.377149767,-0.04
2.377199767,-0.04
2.377249767,-0.04
2.377299767,-0.04
2.377349767,-0.04
2.377399767,-0.04
2.377449767,-0.04
2.377499767,-0.04
2.377549767,-0.041
2.377599767,-0.041
2.377649767,-0.042
2.377699767,-0.043
2.377749767,-0.043
2.377799767,-0.044
2.377849767,-0.044
2.377899767,-0.045
2.377949767,-0.045
2.377999767,-0.045
2.378049767,-0.046
2.378099767,-0.046
2.378149767,-0.047
2.378199767,-0.047
2.378249767,-0.048
2.378299767,-0.048
2.378349767,-0.048
2.378399767,-0.048
2.378449767,-0.049
2.378499767,-0.049
2.378549767,-0.049
2.378599767,-0.049
2.378649767,-0.049
2.378699767,-0.049
2.378749767,-0.049
2.378799767,-0.05
2.378849767,-0.05
2.378899767,-0.05
2.378949767,-0.05
2.378999767,-0.051
2.379049767,-0.051
2.379099767,-0.051
2.379149767,-0.051
2.379199767,-0.051
2.379249767,-0.051
2.379299767,-0.05
2.379349767,-0.05
2.379399767,-0.05
2.379449767,-0.05
2.379499767,-0.049
2.379549767,-0.049
2.379599767,-0.049
2.379649767,-0.049
2.379699767,-0.049
2.379749767,-0.049
2.379799767,-0.049
2.379849767,-0.05
2.379899767,-0.05
2.379949767,-0.05
2.379999767,-0.05
2.380049767,-0.05
2.380099767,-0.05
2.380149767,-0.05
2.380199767,-0.05
2.380249767,-0.05
2.380299767,-0.05
2.380349767,-0.05
2.380399767,-0.05
2.380449767,-0.05
2.380499767,-0.05
2.380549767,-0.05
2.380599767,-0.05
2.380649767,-0.05
2.380699767,-0.05
2.380749767,-0.05
2.380799767,-0.05
2.380849767,-0.05
2.380899767,-0.05
2.380949767,-0.05
2.380999767,-0.05
2.381049767,-0.05
2.381099767,-0.049
2.381149767,-0.049
2.381199767,-0.048
2.381249767,-0.048
2.381299767,-0.048
2.381349767,-0.047
2.381399767,-0.047
2.381449767,-0.047
2.381499767,-0.047
2.381549767,-0.046
2.381599767,-0.046
2.381649767,-0.046
2.381699767,-0.045
2.381749767,-0.045
2.381799767,-0.044
2.381849767,-0.044
2.381899767,-0.043
2.381949767,-0.043
2.381999767,-0.043
2.382049767,-0.042
2.382099767,-0.042
2.382149766,-0.042
2.382199766,-0.042
2.382249766,-0.042
2.382299766,-0.042
2.382349766,-0.042
2.382399766,-0.042
2.382449766,-0.042
2.382499766,-0.042
2.382549766,-0.041
2.382599766,-0.041
2.382649766,-0.041
2.382699766,-0.04
2.382749766,-0.04
2.382799766,-0.04
2.382849766,-0.039
2.382899766,-0.039
2.382949766,-0.039
2.382999766,-0.039
2.383049766,-0.039
2.383099766,-0.039
2.383149766,-0.038
2.383199766,-0.038
2.383249766,-0.038
2.383299766,-0.037
2.383349766,-0.037
2.383399766,-0.037
2.383449766,-0.036
2.383499766,-0.036
2.383549766,-0.035
2.383599766,-0.035
2.383649766,-0.034
2.383699766,-0.034
2.383749766,-0.033
2.383799766,-0.033
2.383849766,-0.033
2.383899766,-0.032
2.383949766,-0.032
2.383999766,-0.031
2.384049766,-0.031
2.384099766,-0.03
2.384149766,-0.03
2.384199766,-0.029
2.384249766,-0.029
2.384299766,-0.028
2.384349766,-0.028
2.384399766,-0.028
2.384449766,-0.027
2.384499766,-0.027
2.384549766,-0.026
2.384599766,-0.026
2.384649766,-0.026
2.384699766,-0.026
2.384749766,-0.025
2.384799766,-0.025
2.384849766,-0.025
2.384899766,-0.024
2.384949766,-0.024
2.384999766,-0.024
2.385049766,-0.023
2.385099766,-0.023
2.385149766,-0.022
2.385199766,-0.022
2.385249766,-0.021
2.385299766,-0.021
2.385349766,-0.021
2.385399766,-0.02
2.385449766,-0.02
2.385499766,-0.019
2.385549766,-0.019
2.385599766,-0.018
2.385649766,-0.018
2.385699766,-0.018
2.385749766,-0.017
2.385799766,-0.017
2.385849766,-0.017
2.385899766,-0.017
2.385949766,-0.017
2.385999766,-0.016
2.386049766,-0.016
2.386099766,-0.016
2.386149766,-0.016
2.386199766,-0.016
2.386249766,-0.015
2.386299766,-0.015
2.386349766,-0.015
2.386399766,-0.015
2.386449766,-0.015
2.386499766,-0.015
2.386549766,-0.015
2.386599766,-0.014
2.386649766,-0.014
2.386699766,-0.013
2.386749766,-0.013
2.386799766,-0.013
2.386849766,-0.012
2.386899766,-0.012
2.386949766,-0.012
2.386999766,-0.012
2.387049766,-0.011
2.387099766,-0.011
2.387149766,-0.012
2.387199766,-0.012
2.387249766,-0.012
2.387299766,-0.012
2.387349766,-0.012
2.387399766,-0.012
2.387449766,-0.012
2.387499766,-0.012
2.387549766,-0.012
2.387599766,-0.012
2.387649766,-0.012
2.387699766,-0.012
2.387749766,-0.012
2.387799766,-0.012
2.387849766,-0.012
2.387899766,-0.012
2.387949766,-0.012
2.387999766,-0.012
2.388049766,-0.012
2.388099766,-0.012
2.388149766,-0.012
2.388199766,-0.012
2.388249766,-0.013
2.388299766,-0.012
2.388349766,-0.012
2.388399766,-0.012
2.388449766,-0.012
2.388499766,-0.012
2.388549766,-0.012
2.388599766,-0.012
2.388649766,-0.012
2.388699766,-0.012
2.388749766,-0.012
2.388799766,-0.013
2.388849766,-0.013
2.388899766,-0.013
2.388949766,-0.013
2.388999766,-0.013
2.389049766,-0.013
2.389099766,-0.013
2.389149766,-0.013
2.389199766,-0.013
2.389249766,-0.013
2.389299766,-0.013
2.389349766,-0.014
2.389399766,-0.014
2.389449766,-0.014
2.389499766,-0.014
2.389549766,-0.014
2.389599766,-0.014
2.389649766,-0.014
2.389699766,-0.014
2.389749766,-0.014
2.389799766,-0.014
2.389849766,-0.014
2.389899766,-0.014
2.389949766,-0.015
2.389999766,-0.015
2.390049766,-0.015
2.390099766,-0.015
2.390149766,-0.016
2.390199766,-0.016
2.390249766,-0.016
2.390299766,-0.017
2.390349766,-0.017
2.390399766,-0.017
2.390449766,-0.017
2.390499766,-0.017
2.390549766,-0.017
2.390599766,-0.017
2.390649766,-0.017
2.390699766,-0.017
2.390749766,-0.016
2.390799766,-0.017
2.390849766,-0.017
2.390899766,-0.017
2.390949766,-0.017
2.390999766,-0.017
2.391049766,-0.017
2.391099766,-0.017
2.391149766,-0.018
2.391199766,-0.018
2.391249766,-0.018
2.391299766,-0.018
2.391349766,-0.018
2.391399766,-0.018
2.391449766,-0.018
2.391499766,-0.018
2.391549766,-0.018
2.391599766,-0.018
2.391649766,-0.018
2.391699766,-0.018
2.391749766,-0.019
2.391799766,-0.019
2.391849766,-0.019
2.391899766,-0.019
2.391949766,-0.019
2.391999766,-0.019
2.392049766,-0.019
2.392099766,-0.02
2.392149766,-0.02
2.392199766,-0.02
2.392249766,-0.02
2.392299766,-0.02
2.392349765,-0.02
2.392399765,-0.021
2.392449765,-0.021
2.392499765,-0.022
2.392549765,-0.022
2.392599765,-0.022
2.392649765,-0.023
2.392699765,-0.023
2.392749765,-0.024
2.392799765,-0.024
2.392849765,-0.025
2.392899765,-0.025
2.392949765,-0.026
2.392999765,-0.026
2.393049765,-0.027
2.393099765,-0.028
2.393149765,-0.028
2.393199765,-0.029
2.393249765,-0.029
2.393299765,-0.03
2.393349765,-0.03
2.393399765,-0.031
2.393449765,-0.031
2.393499765,-0.032
2.393549765,-0.033
2.393599765,-0.033
2.393649765,-0.034
2.393699765,-0.035
2.393749765,-0.035
2.393799765,-0.036
2.393849765,-0.037
2.393899765,-0.037
2.393949765,-0.038
2.393999765,-0.038
2.394049765,-0.039
2.394099765,-0.039
2.394149765,-0.04
2.394199765,-0.04
2.394249765,-0.041
2.394299765,-0.041
